pair_id,pair_type,source,condition_id,template,camera_motion,failure_type,PSNR,SSIM,mean_absdiff,sharpness_winner,sharpness_loser,sharpness_ratio,brightness,contrast,flicker,freeze_rate,local_absdiff_mean,local_absdiff_p95,reward_winner,reward_loser,reward_margin,R_bg,R_cam,R_fg,R_phys,R_reobs,R_quality,P_freeze,P_blur,R_total,status
v11_SYN_0172_prefix5_anchored_e78653865b3413_wrong_camera_motion_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_e78653865b3413_wrong_camera_motion,collision,orbit_right_64,local_scene_patch_drift,40.4067397523195,0.9995684747562048,1.9608533680438995,1219.3225787162075,1210.9387989440222,0.9931242315104698,101.65643529647436,61.346623408922326,0.3197400261946008,0.0,3.570094347000122,11.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.993124,0.0,0.0,0.88,SCORED
v11_SYN_0173_prefix5_anchored_e78653865b3413_wrong_camera_motion_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_e78653865b3413_wrong_camera_motion,collision,orbit_right_64,background_drift_visible,39.80670969709077,0.999220228666269,2.0925852358341217,1219.3225787162075,1190.2358029137451,0.9761451347770232,101.6516814403045,61.33658682205986,0.38513530313950817,0.0,4.306684970855713,19.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.976145,0.0,0.0,0.88,SCORED
v11_SYN_0174_prefix5_anchored_e78653865b3413_wrong_camera_motion_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_e78653865b3413_wrong_camera_motion,collision,orbit_right_64,object_identity_color_shift,37.52008094260787,0.9995913635166829,2.284040480852127,1219.3225787162075,1217.0929255465862,0.9981714000817239,101.50736115284455,61.465228005767116,0.47318603432121986,0.0,11.507282257080078,33.0,1.0,0.83561,0.16439,0.85561,0.84561,0.81561,0.82061,0.83561,0.998171,0.0,0.0,0.83561,SCORED
v11_SYN_0175_prefix5_anchored_ebade3740fe2f4_object_identity_change_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ebade3740fe2f4_object_identity_change,collision,orbit_right_64,collision_response_failure_synthetic,40.03618326419335,0.9994769835880206,2.0510977804660797,1219.3225787162075,1205.857816872708,0.9889571782992542,101.67373297275643,61.333307272959146,0.3429919691764885,0.0,4.62391996383667,16.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.988957,0.0,0.0,0.88,SCORED
v11_SYN_0176_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ebade3740fe2f4_object_identity_change,collision,orbit_right_64,object_deformation_visible,41.325398955977114,0.9997366767117144,1.910567730665207,1219.3225787162075,1215.4140155405767,0.9967944797868497,101.65127140925482,61.350640943258654,0.3118937329787737,0.0,2.1763393878936768,4.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996794,0.0,0.0,0.88,SCORED
v11_SYN_0177_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ebade3740fe2f4_object_identity_change,collision,orbit_right_64,object_duplicate_or_fragment,36.66143526345646,0.9971077849428949,2.076638251543045,1219.3225787162075,1218.8575565268302,0.999618622506371,101.49407426883013,61.27128145731284,0.5615749234976699,0.0,3.414358139038086,5.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.999619,0.0,0.0,0.88,SCORED
v11_SYN_0178_prefix5_anchored_ebade3740fe2f4_object_identity_change_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ebade3740fe2f4_object_identity_change,collision,orbit_right_64,local_scene_patch_drift,40.73943405870803,0.9996396234159306,1.9697213470935822,1219.3225787162075,1208.5555469908973,0.9911696610032299,101.65394756610577,61.35052066577663,0.3257744249519023,0.0,4.184895992279053,14.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.99117,0.0,0.0,0.88,SCORED
v11_SYN_0179_prefix5_anchored_ebade3740fe2f4_object_identity_change_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ebade3740fe2f4_object_identity_change,collision,orbit_right_64,background_drift_visible,40.6747254348877,0.9995942486921658,1.9424794018268585,1219.3225787162075,1214.389427449631,0.9959541868996433,101.65511443309296,61.34884613102125,0.33476076993623627,0.0,2.796166181564331,7.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.995954,0.0,0.0,0.88,SCORED
v11_SYN_0180_prefix5_anchored_ebade3740fe2f4_object_identity_change_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ebade3740fe2f4_object_identity_change,collision,orbit_right_64,object_identity_color_shift,37.0898255589003,0.999590720904125,2.362657517194748,1219.3225787162075,1217.522043385128,0.9985233314292444,101.49463391426282,61.47381819922036,0.5513844538858996,0.0,12.302827835083008,35.0,1.0,0.824245,0.175755,0.844245,0.834245,0.804245,0.809245,0.824245,0.998523,0.0,0.0,0.824245,SCORED
v11_SYN_0181_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,collision,orbit_right_64,collision_response_failure_synthetic,40.877138108077496,0.9996469872509277,1.9626266658306122,1219.3225787162075,1211.4894437256728,0.9935758304481183,101.66372696314103,61.34520622120266,0.3352065646792469,0.0,3.0654196739196777,11.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.993576,0.0,0.0,0.88,SCORED
v11_SYN_0182_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,collision,orbit_right_64,object_deformation_visible,41.00933297085952,0.9996798367845836,1.9559762179851532,1219.3225787162075,1205.432793084647,0.9886086045951898,101.64827098357372,61.351698922335075,0.35267177333042615,0.0,2.604773759841919,8.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.988609,0.0,0.0,0.88,SCORED
v11_SYN_0183_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,collision,orbit_right_64,object_duplicate_or_fragment,41.01155788171675,0.9996893598945276,1.9348384141921997,1219.3225787162075,1214.121298443221,0.99573428692332,101.64015675080128,61.36197031655273,0.31700043013041307,0.0,2.2000696659088135,5.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.995734,0.0,0.0,0.88,SCORED
v11_SYN_0184_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,collision,orbit_right_64,local_scene_patch_drift,40.89866543448309,0.9996562021781881,1.9581083953380585,1219.3225787162075,1211.485160622708,0.9935723177575178,101.65171837439905,61.352554158272525,0.33798315171980947,0.0,3.0898916721343994,11.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.993572,0.0,0.0,0.88,SCORED
v11_SYN_0185_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,collision,orbit_right_64,background_drift_visible,40.539199562360686,0.99955843504499,2.007334202528,1219.3225787162075,1207.5119472312817,0.990313776123399,101.65056653145034,61.34991565351149,0.3587201336860787,0.0,3.2219154834747314,12.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.990314,0.0,0.0,0.88,SCORED
v11_SYN_0186_prefix5_anchored_ede413792fce8b_nonrigid_background_warp_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ede413792fce8b_nonrigid_background_warp,collision,orbit_right_64,object_identity_color_shift,39.05567757037011,0.9994380494347983,2.0979152023792267,1219.3225787162075,1217.5856013278362,0.9985754570469977,101.45404397035257,61.483852153149385,0.40869586841129585,0.0,7.2866129875183105,28.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.998575,0.0,0.0,0.88,SCORED
v11_SYN_0187_prefix5_anchored_ff65f1ae3e7ca8_background_drift_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ff65f1ae3e7ca8_background_drift,collision,orbit_right_64,collision_response_failure_synthetic,40.007709311751725,0.9994766100468548,2.045335203409195,1219.3225787162075,1207.1370724316023,0.9900063309846674,101.651953125,61.34691776173307,0.350727807617138,0.0,4.742133617401123,16.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.990006,0.0,0.0,0.88,SCORED
v11_SYN_0188_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ff65f1ae3e7ca8_background_drift,collision,orbit_right_64,object_deformation_visible,41.022172018357296,0.999682400223675,1.953724890947342,1219.3225787162075,1205.3118871351278,0.9885094462989927,101.64895457732372,61.35207564015002,0.35644441983200637,0.0,2.5203659534454346,7.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.988509,0.0,0.0,0.88,SCORED
v11_SYN_0189_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ff65f1ae3e7ca8_background_drift,collision,orbit_right_64,object_duplicate_or_fragment,40.289882895699726,0.9995438862235992,1.9764011800289154,1219.3225787162075,1221.856571129519,1.002078196906598,101.64991987179488,61.35862621023445,0.3048693967748477,0.0,2.3873131275177,4.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,1.0,0.0,0.0,0.88,SCORED
v11_SYN_0190_prefix5_anchored_ff65f1ae3e7ca8_background_drift_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ff65f1ae3e7ca8_background_drift,collision,orbit_right_64,local_scene_patch_drift,40.00405952192195,0.9994712756962068,2.056119352579117,1219.3225787162075,1198.9693528302403,0.983307759386606,101.64952361278046,61.34688146058018,0.3440704910144007,0.0,4.4285173416137695,15.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.983308,0.0,0.0,0.88,SCORED
v11_SYN_0191_prefix5_anchored_ff65f1ae3e7ca8_background_drift_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ff65f1ae3e7ca8_background_drift,collision,orbit_right_64,background_drift_visible,39.3862670317517,0.9992711977122699,2.105781763792038,1219.3225787162075,1187.6485482929804,0.9740232560684645,101.65258225661059,61.33729216396527,0.35742442430522475,0.0,5.40123987197876,20.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.974023,0.0,0.0,0.88,SCORED
v11_SYN_0192_prefix5_anchored_ff65f1ae3e7ca8_background_drift_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,prefix5_anchored_ff65f1ae3e7ca8_background_drift,collision,orbit_right_64,object_identity_color_shift,38.13170089949293,0.9994111237486587,2.2657539546489716,1219.3225787162075,1217.586929703237,0.9985765464842171,101.38900302984776,61.55456976298882,0.4644915948321255,0.0,8.203434944152832,27.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.998577,0.0,0.0,0.88,SCORED
v11_SYN_0193_v6_02200_collision_orbit_right_64_seed41200_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02200_collision_orbit_right_64_seed41200,collision,orbit_right_64,collision_response_failure_synthetic,39.52722808419432,0.999331742141423,2.0570711195468903,1219.3225787162075,1203.47944648008,0.9870066112941048,101.65098532652245,61.34599848781521,0.3255408633062438,0.0,6.814871311187744,25.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.987007,0.0,0.0,0.88,SCORED
v11_SYN_0194_v6_02200_collision_orbit_right_64_seed41200_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02200_collision_orbit_right_64_seed41200,collision,orbit_right_64,object_deformation_visible,40.479844198497716,0.9995880564682744,1.9954806864261627,1219.3225787162075,1184.990683208846,0.9718434677758923,101.64856583032854,61.341456077665086,0.347417436734893,0.0,4.076698303222656,14.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.971843,0.0,0.0,0.88,SCORED
v11_SYN_0195_v6_02200_collision_orbit_right_64_seed41200_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02200_collision_orbit_right_64_seed41200,collision,orbit_right_64,object_duplicate_or_fragment,41.02462718456319,0.9996867733407193,1.9355049133300781,1219.3225787162075,1215.4408034011535,0.9968164492484364,101.66571013621795,61.34499442893697,0.3054833178199269,0.0,2.0468263626098633,4.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996816,0.0,0.0,0.88,SCORED
v11_SYN_0196_v6_02200_collision_orbit_right_64_seed41200_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02200_collision_orbit_right_64_seed41200,collision,orbit_right_64,local_scene_patch_drift,40.74823454555193,0.999617421009628,1.9818870723247528,1219.3225787162075,1208.433420338253,0.9910695015748097,101.65430939503206,61.34964490733472,0.35296648235727396,0.0,2.836360454559326,10.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.99107,0.0,0.0,0.88,SCORED
v11_SYN_0197_v6_02200_collision_orbit_right_64_seed41200_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02200_collision_orbit_right_64_seed41200,collision,orbit_right_64,background_drift_visible,40.377865729759094,0.9995651571209738,2.010280579328537,1219.3225787162075,1205.323960202035,0.9885193477533808,101.65284642928687,61.34781551287486,0.3396512928330155,0.0,4.240964412689209,14.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.988519,0.0,0.0,0.88,SCORED
v11_SYN_0198_v6_02200_collision_orbit_right_64_seed41200_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02200_collision_orbit_right_64_seed41200,collision,orbit_right_64,object_identity_color_shift,38.02493538983403,0.9994477473549308,2.267002135515213,1219.3225787162075,1216.962186363894,0.9980641772804184,101.42009590344553,61.53347926939472,0.41711024066628277,0.0,8.691208839416504,27.0,1.0,0.87584,0.12416,0.89584,0.88584,0.85584,0.86084,0.87584,0.998064,0.0,0.0,0.87584,SCORED
v11_SYN_0199_v6_02202_collision_orbit_right_64_seed41202_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02202_collision_orbit_right_64_seed41202,collision,orbit_right_64,collision_response_failure_synthetic,39.67797436209453,0.9985244031658492,2.0765410661697388,1222.4605224764543,1211.1680850212674,0.9907625340546186,77.97901767828525,41.73689220342673,0.5490895316546186,0.0,5.702406406402588,19.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.990763,0.0,0.0,0.88,SCORED
v11_SYN_0200_v6_02202_collision_orbit_right_64_seed41202_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02202_collision_orbit_right_64_seed41202,collision,orbit_right_64,object_deformation_visible,40.827696056865044,0.999115625184605,2.0084933936595917,1222.4605224764543,1188.5095551234308,0.9722273507397415,77.96404184194711,41.74525155109899,0.4622045418869728,0.0,3.4950180053710938,13.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.972227,0.0,0.0,0.88,SCORED
v11_SYN_0201_v6_02202_collision_orbit_right_64_seed41202_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02202_collision_orbit_right_64_seed41202,collision,orbit_right_64,object_duplicate_or_fragment,41.133785107763366,0.9992829604144754,1.955412596464157,1222.4605224764543,1217.7279958786394,0.9961286875879177,77.97013659354968,41.7642412352222,0.49589706718817755,0.0,2.5149080753326416,4.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.996129,0.0,0.0,0.88,SCORED
v11_SYN_0202_v6_02202_collision_orbit_right_64_seed41202_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02202_collision_orbit_right_64_seed41202,collision,orbit_right_64,local_scene_patch_drift,40.638804440864995,0.9990657237078447,1.984269231557846,1222.4605224764543,1213.3833607123731,0.9925746790266344,77.96871682191507,41.757964512485415,0.5401157283385927,0.0,3.703338384628296,11.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.992575,0.0,0.0,0.88,SCORED
v11_SYN_0203_v6_02202_collision_orbit_right_64_seed41202_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02202_collision_orbit_right_64_seed41202,collision,orbit_right_64,background_drift_visible,41.04434929381315,0.9992419565288462,1.9883073270320892,1222.4605224764543,1213.5357044623731,0.9926992996152542,77.96668795072115,41.76310326737857,0.4859067392256395,0.0,3.2816076278686523,11.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.992699,0.0,0.0,0.88,SCORED
v11_SYN_0204_v6_02202_collision_orbit_right_64_seed41202_object_identity_color_shift,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02202_collision_orbit_right_64_seed41202,collision,orbit_right_64,object_identity_color_shift,38.589917170697625,0.9992304462498683,2.1899006962776184,1222.4605224764543,1220.6522784808026,0.9985208160419696,77.84172801482372,41.83892613758289,0.5653791508965983,0.0,9.629678726196289,27.0,1.0,0.862433,0.137567,0.882433,0.872433,0.842433,0.847433,0.862433,0.998521,0.0,0.0,0.862433,SCORED
v11_SYN_0205_v6_02222_collision_orbit_right_64_seed41222_collision_response_failure_synthetic,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02222_collision_orbit_right_64_seed41222,collision,orbit_right_64,collision_response_failure_synthetic,38.746000688923665,0.9971258368837008,2.1061659157276154,956.6074185466814,950.241119878546,0.9933449202483164,110.22333984375,55.9450382440463,0.8628992886693921,0.0,5.6213274002075195,17.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.993345,0.0,0.0,0.88,SCORED
v11_SYN_0206_v6_02222_collision_orbit_right_64_seed41222_object_deformation_visible,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02222_collision_orbit_right_64_seed41222,collision,orbit_right_64,object_deformation_visible,41.44123515908758,0.9997102678604697,1.874489814043045,956.6074185466814,951.5275318877608,0.9946896850733942,110.32923051883013,56.019097641044624,0.8389915116049843,0.0,2.222548484802246,5.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.99469,0.0,0.0,0.88,SCORED
v11_SYN_0207_v6_02222_collision_orbit_right_64_seed41222_object_duplicate_or_fragment,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02222_collision_orbit_right_64_seed41222,collision,orbit_right_64,object_duplicate_or_fragment,41.17922223761386,0.9996472613858912,1.8854377567768097,956.6074185466814,955.5427900508216,0.9988870789896609,110.33020833333333,56.027459683606885,0.833101361104884,0.0,2.022923707962036,3.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.998887,0.0,0.0,0.88,SCORED
v11_SYN_0208_v6_02222_collision_orbit_right_64_seed41222_local_scene_patch_drift,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02222_collision_orbit_right_64_seed41222,collision,orbit_right_64,local_scene_patch_drift,40.33703774306324,0.9992877225766603,1.9644366204738617,956.6074185466814,949.02783236853,0.9920765969160649,110.33336338141027,56.0132046716643,0.8612242484594711,0.0,3.617027521133423,13.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.992077,0.0,0.0,0.88,SCORED
v11_SYN_0209_v6_02222_collision_orbit_right_64_seed41222_background_drift_visible,TypeM_v11_synthetic_visible,synthetic_controlled,v6_02222_collision_orbit_right_64_seed41222,collision,orbit_right_64,background_drift_visible,39.381247923817966,0.9990974980761201,2.079229474067688,956.6074185466814,925.1816722623602,0.9671487533525369,110.32907276642628,56.00624483385154,0.8373791885299667,0.0,5.683531761169434,20.0,1.0,0.88,0.12,0.9,0.89,0.86,0.865,0.88,0.967149,0.0,0.0,0.88,SCORED
